time,RSSI,time,lat,long,GPS MSL,SVs,time,acceleration,time,pressure,Pressure MSL,Pressure AGL,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,eject. bat. voltage,time,GPS Time of Week, valid leap seconds, leap seconds,time,temperature
1125.62,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125.73,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125.86,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125.97,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.09,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.23,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.34,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.45,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.56,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.7,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.81,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.94,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.05,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.17,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.28,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.41,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.52,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.62,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.75,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.87,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.98,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.09,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.25,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.36,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.47,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.59,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.73,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.84,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.95,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.08,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.19,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.33,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.44,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.56,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.67,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.81,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129.92,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.03,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.16,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.28,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.41,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.52,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.62,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.73,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.87,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.09,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.22,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.36,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.47,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.59,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.7,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.84,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.95,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.08,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.19,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.33,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.45,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.56,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.67,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.8,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.94,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.05,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.16,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.27,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.41,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.52,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.62,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.73,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.84,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.11,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.22,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.33,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.47,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.58,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.69,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.81,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134.94,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.06,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.17,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.28,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.39,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.52,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.64,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.75,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135.86,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.11,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.22,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.33,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.44,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.56,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.69,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.8,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136.91,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.03,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.16,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.27,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.37,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.52,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.62,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.73,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.84,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.95,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.09,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.2,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.31,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.42,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.56,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.67,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.78,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.89,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.14,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.25,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.47,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.59,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.7,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.83,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.94,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.05,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.17,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.28,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.41,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.52,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.64,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.77,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.87,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.11,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.22,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.34,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.45,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.56,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.7,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.81,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.92,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.03,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.17,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.28,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.39,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.5,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.61,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.75,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.86,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.09,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.22,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.33,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.45,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.56,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.69,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.81,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.92,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.03,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.14,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.28,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.39,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.5,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.61,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.73,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.84,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.95,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.08,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.19,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.31,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.42,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.55,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.66,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.8,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.91,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.02,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.12,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.23,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.37,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.48,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.59,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.7,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.84,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.95,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.06,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.17,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.28,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.42,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.53,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.64,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.77,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.89,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.11,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.23,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.36,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.47,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.59,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.7,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.81,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.95,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.06,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.17,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.28,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.42,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.53,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.64,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.77,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.87,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.12,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.23,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.34,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.47,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.58,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.69,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.81,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.94,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.05,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.16,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.27,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.39,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.52,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.62,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.75,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.86,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.11,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.22,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.33,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.44,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.58,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.69,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.8,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.91,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.05,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.16,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.27,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.37,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.48,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.62,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.73,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.84,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.95,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.09,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.2,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.31,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.42,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.53,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.67,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.78,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.89,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.12,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.25,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.36,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.47,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.59,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.7,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.81,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.94,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.05,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.17,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.3,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.41,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.52,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.66,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.77,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.87,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.11,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.23,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.34,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.45,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.56,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.7,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.81,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.92,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.03,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.17,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.28,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.39,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.5,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.61,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.75,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.86,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.97,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.08,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.22,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.33,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.44,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.56,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.67,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.8,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.91,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.02,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.14,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.27,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.37,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.5,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.61,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.72,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.84,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.95,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.08,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.19,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.31,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.42,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.53,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.64,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.78,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.89,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.11,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.23,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.36,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.47,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.58,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.7,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.83,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.94,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.06,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.17,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.28,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.41,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.52,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.62,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.73,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.87,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.98,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.09,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.2,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.33,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.45,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.56,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.67,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.78,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.92,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.03,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.14,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.25,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.36,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.5,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.61,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.72,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.83,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.97,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166.08,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
